pair_id,source_event_id,user_id,split_name,timestamp,positive_item_id,num_candidates,total_possible_pairs,item_a_id,item_b_id,item_a_title,item_b_title,item_a_popularity_group,item_b_popularity_group,preferred_item_true,preferred_item_pred,non_preferred_item_pred,pair_type,pair_confidence,pair_reason,pair_parse_success,item_a_uncertainty,item_b_uncertainty,item_a_uncertainty_confidence,item_b_uncertainty_confidence,item_a_matched_uncertainty,item_b_matched_uncertainty,pair_uncertainty,pair_reliability_weight,base_rank_item_a,base_rank_item_b,event_mean_uncertainty,event_uncertainty_coverage_rate,uncertainty_source
AG4QFXFRA6D4PQMT3FUGFPRISUSQ::1504719813664000000::pair::0,AG4QFXFRA6D4PQMT3FUGFPRISUSQ::1504719813664000000,AG4QFXFRA6D4PQMT3FUGFPRISUSQ,test,2017-09-06 17:43:33.664,B07KD71BNB,6,15,B07NNRTTCM,B07KD71BNB,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5""/7mm, Up to 550 MB/s - WDS100T2G0A","MaximalPower RHF 617-1N 3.5mm RECEIVER/LISTEN ONLY Surveillance Headset Earpiece with Clear Acoustic Coil Tube Earbud Audio Kit For Two-Way Radios, Transceivers and Radio Speaker Mics Jacks , Black",mid,mid,B07KD71BNB,B07NNRTTCM,B07KD71BNB,positive_vs_negative,0.6000000000000001,"The user's previous items are computer/network hardware, making an internal SSD a more related electronics purchase.",True,0.35354838710000003,0.1640625,0.6464516129,0.8359375,True,True,0.25880544355,0.74119455645,1,6,0.24721895753333334,1.0,pointwise_calibrated
AG5KWRBR4RO5ZY6RSJVF4I47N4WQ::1420010156000000000::pair::0,AG5KWRBR4RO5ZY6RSJVF4I47N4WQ::1420010156000000000,AG5KWRBR4RO5ZY6RSJVF4I47N4WQ,test,2014-12-31 07:15:56.000,B002DQLCWO,6,15,B083VZPNR7,B002DQLCWO,"MyGica Hybrid USB TV Tuner, ATSC/Clear QAM HDTV for PC Laptop Windows10 and Android TV with Mini TV Antenna",Dell Latitude D610 Laptop + Windows XP (COA and disc included!) (Certified Refurbished),mid,tail,B002DQLCWO,B083VZPNR7,B002DQLCWO,positive_vs_negative,0.6000000000000001,The TV tuner complements the user's existing smart TV for enhanced viewing.,True,0.35354838710000003,0.1640625,0.6464516129,0.8359375,True,True,0.25880544355,0.74119455645,2,1,0.21471383310000003,1.0,pointwise_calibrated
AG5NGCACJESX4P7JDOT4WMWF7XGA::1617025007731000000::pair::0,AG5NGCACJESX4P7JDOT4WMWF7XGA::1617025007731000000,AG5NGCACJESX4P7JDOT4WMWF7XGA,test,2021-03-29 13:36:47.731,B07G61MFF6,6,15,B07G61MFF6,B0BG45W53W,"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Works with Alexa - Black","ATUAT AirPods Pro 2nd Generation Case Cover(2022), Protective Soft Silicone Skin Accessories for Men Women Boys Girls for Apple AirPods Pro Gen 2, Front LED Visible-Hot Pink",mid,head,B07G61MFF6,B0BG45W53W,B07G61MFF6,positive_vs_negative,0.7000000000000001,"Both are protective cases for personal electronics, matching the user's prior interest.",True,0.1265306122,0.35354838710000003,0.8734693878,0.6464516129,True,True,0.24003949965000002,0.75996050035,5,2,0.24003949965000004,1.0,pointwise_calibrated
AG5Q6P5H3DEJ6YGN4QYNF3BW56DA::1637745680554000000::pair::0,AG5Q6P5H3DEJ6YGN4QYNF3BW56DA::1637745680554000000,AG5Q6P5H3DEJ6YGN4QYNF3BW56DA,test,2021-11-24 09:21:20.554,B0BPMNH8LD,6,15,B0BPMNH8LD,B01LW9B75D,"JETech Screen Protector for iPad Pro 12.9-Inch 2022/2021/2020/2018 (6th/5th/4th/3rd) Model, Edge to Edge Liquid Retina Display, Face ID Compatible, Tempered Glass Film, 1-Pack","Silencio FP120 PWM 2400, 120mm cooling fan, Whisper-Quiet Cooling Performance (R4-SFNL-24PK-R1)",head,mid,B0BPMNH8LD,B01LW9B75D,B0BPMNH8LD,positive_vs_negative,0.6000000000000001,"The user's history shows a focus on computer hardware and accessories, making the cooling fan a more relevant match.",True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,2,3,0.28413111010000003,1.0,pointwise_calibrated
AG5SWJ4STOPXODMQZZC5AYD6KZGA::1568088300770000000::pair::0,AG5SWJ4STOPXODMQZZC5AYD6KZGA::1568088300770000000,AG5SWJ4STOPXODMQZZC5AYD6KZGA,test,2019-09-10 04:05:00.770,B0B1SWPFZS,6,15,B00QB0Y8YM,B0B1SWPFZS,Set 1 Black 1 Teal 1 Orange 1 Red 1 Slate 1 Pink Replacement Bands & Metal Clasps For Samsung Galaxy Gear Fit Bracelet Smart Wristband Wireless Activity Bracelet Sport Bracelet Sport Arm Band Armband,"Beams MB720 20 Lumen Wireless Battery Powered Motion Sensing Nightlight, 3-Pack, White",tail,head,B0B1SWPFZS,B0B1SWPFZS,B00QB0Y8YM,positive_vs_negative,0.6000000000000001,The user's history shows interest in smart home accessories.,True,0.1265306122,0.1640625,0.8734693878,0.8359375,True,True,0.1452965561,0.8547034439,6,4,0.25255012891666667,1.0,pointwise_calibrated
AG5U3NOHYWUJS466SGO5UPGOJ7UQ::1658858955699000000::pair::0,AG5U3NOHYWUJS466SGO5UPGOJ7UQ::1658858955699000000,AG5U3NOHYWUJS466SGO5UPGOJ7UQ,test,2022-07-26 18:09:15.699,B0CD25PG72,6,15,B0CD25PG72,B088BC5HMM,"Cell Phone Stand with Wireless Bluetooth Speaker Compatible for Any Smartphones,Anti-Slip Design Phone Holder with HD Surround Sound Bluetooth Speaker for Home,Office,Outdoor","ASUS ProArt Display PA278QV 27” WQHD (2560 x 1440) Monitor, 100% sRGB/Rec. 709 ΔE < 2, IPS, DisplayPort HDMI DVI-D Mini DP, Calman Verified, Anti-glare, Tilt Pivot Swivel Height Adjustable, Black",head,mid,B0CD25PG72,B0CD25PG72,B088BC5HMM,positive_vs_negative,0.6000000000000001,"The user's Kindle case suggests a focus on portable electronics, making the portable speaker stand a more likely match.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AG64ROS673OVDPI2T2TZNQTJODEQ::1517959334811000000::pair::0,AG64ROS673OVDPI2T2TZNQTJODEQ::1517959334811000000,AG64ROS673OVDPI2T2TZNQTJODEQ,test,2018-02-06 23:22:14.811,B00EP48NMY,6,15,B000HGGVQE,B00EP48NMY,Nikon D80 10.2MP Digital SLR Camera Kit with 18-55mm ED AF-S DX Zoom-Nikkor Lens,PWR+ Laptop Table Stand Adjustable Riser: Portable with Mouse Pad Fully Ergonomic Mount Ultrabook MacBook Gaming Notebook Light Weight Aluminum Black Bed Tray Desk Book Fans Up to 17 inch,tail,tail,B00EP48NMY,B00EP48NMY,B000HGGVQE,positive_vs_negative,0.6000000000000001,"The laptop stand is more related to tablet and computer accessories, aligning with the user's iPad case.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,5,3,0.23812204670046663,0.0,pointwise_calibrated
AG6C4WZKQUJ22O7FNJEJGS4GHNQA::1568722199544000000::pair::0,AG6C4WZKQUJ22O7FNJEJGS4GHNQA::1568722199544000000,AG6C4WZKQUJ22O7FNJEJGS4GHNQA,test,2019-09-17 12:09:59.544,B071VFQGRF,6,15,B071VFQGRF,B00C96CMFY,TOP GRIT Wristband Holder for Bushnell Neo Ghost Golf GPS,OtterBox Defender Series Case and Holster for Samsung Galaxy S4 - Carrier Packaging - Black/Yellow,mid,tail,B071VFQGRF,B00C96CMFY,B071VFQGRF,positive_vs_negative,0.5,"Both are unrelated accessories, but a phone case is a more common electronic accessory than a golf GPS holder.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,5,6,0.23812204670046663,0.0,pointwise_calibrated
AG6OOCBEY4YIMPEH4L6Q4GTW7JHQ::1634992447511000000::pair::0,AG6OOCBEY4YIMPEH4L6Q4GTW7JHQ::1634992447511000000,AG6OOCBEY4YIMPEH4L6Q4GTW7JHQ,test,2021-10-23 12:34:07.511,B08RNBRCSV,6,15,B08RNBRCSV,B0BPMLRQHQ,"calistar VOVIGGOL Adjustable Tablet Stand Holder, Non-Slip Foldable Holder Cradle Fit for 9-12.9"" Tablets, iPad, Samsung and Kindle Fire, Display Stand Picture Frame Stand for Photos (Large Black)",KODAK Step Printer Wireless Mobile Photo Printer with Zink Zero Ink Technology & Kodak App for iOS & Android (White) Gift Bundle,mid,head,B08RNBRCSV,B08RNBRCSV,B0BPMLRQHQ,positive_vs_negative,0.8,"The user's history shows a focus on tablet and laptop accessories, making the tablet stand a more relevant choice.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,2,0.23812204670046663,0.0,pointwise_calibrated
AG7OQBWPZUNQ356NC7WNI2VZVAIA::1606655155362000000::pair::0,AG7OQBWPZUNQ356NC7WNI2VZVAIA::1606655155362000000,AG7OQBWPZUNQ356NC7WNI2VZVAIA,test,2020-11-29 13:05:55.362,B07ZZVX1F2,6,15,B07ZZVX1F2,B091N74TXV,Fire TV Stick with Alexa Voice Remote (includes TV controls) | HD streaming device | 2020 release,DuraSafe Cases iPad 4 iPad 3 iPad 2-9.7 Inch [ iPad 4th / 3rd / 2nd Old Model ] A1396 A1416 A1430 A1403 A1458 A1459 A1460 A1395 A1397 Folio Deer Pattern Protective Smart Cover - Wine,head,mid,B07ZZVX1F2,B07ZZVX1F2,B091N74TXV,positive_vs_negative,0.8,It aligns with the user's interest in smart home and Alexa-enabled devices.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AGAMDYUPXFVIWFUJK7KPE42AMVJA::1610048806224000000::pair::0,AGAMDYUPXFVIWFUJK7KPE42AMVJA::1610048806224000000,AGAMDYUPXFVIWFUJK7KPE42AMVJA,test,2021-01-07 19:46:46.224,B00650P2ZC,6,15,B00650P2ZC,B0BJ13Q5JG,"Noctua NF-F12 PWM, Premium Quiet Fan, 4-Pin (120mm, Brown), compatible with Desktop",Verbatim CD-R Blank Discs 700MB 80-Minutes 52X Recordable Disc for Data and Music- 10 Pack,tail,head,B00650P2ZC,B00650P2ZC,B0BJ13Q5JG,positive_vs_negative,0.8,"The user's previous items are computer hardware components, making a PC cooling fan a more relevant complement.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AGAN7KNF67XGX4C5Z6VHRQKALQWA::1386723693000000000::pair::0,AGAN7KNF67XGX4C5Z6VHRQKALQWA::1386723693000000000,AGAN7KNF67XGX4C5Z6VHRQKALQWA,test,2013-12-11 01:01:33.000,B009DHN5QC,6,15,B009DHN5QC,B07Q8KG6LD,Two Halcyon 1200 mAH Lithium Ion Replacement Battery for Sanyo Xacti VPC-GH4 10.7 MP Digital Camcorder and Sanyo DB-L80,"Moto G7 Play Case, T-Mobile Revvlry/Moto G7 Optimo (XT1952DL) Cute Case, Tekcoo [Tmajor] Shock Absorbing [Green] Rubber Silicone Plastic Bumper Grip Rugged Sturdy Hard Phone Cases Cover",tail,mid,B009DHN5QC,B009DHN5QC,B07Q8KG6LD,positive_vs_negative,0.9,It is a compatible accessory for the user's owned camcorder.,True,0.1265306122,0.1265306122,0.8734693878,0.8734693878,True,True,0.1265306122,0.8734693877999999,1,6,0.16436690801666667,1.0,pointwise_calibrated
AGB4HI2KJMTIWVLESSCUJHFDASAQ::1672923671796000000::pair::0,AGB4HI2KJMTIWVLESSCUJHFDASAQ::1672923671796000000,AGB4HI2KJMTIWVLESSCUJHFDASAQ,test,2023-01-05 13:01:11.796,B098XKHBV4,6,15,B00JTDIJIY,B098XKHBV4,Generic Black Retractable Galaxy Note 3 N9000 S5 i9600 USB 3.0 to USB 2.0 Charge And Sync Connector Cable,"iPad 9Th Generation Case,iPad Case 9Th Generation,iPad 7Th Generation Case,iPad 8Th Generation Case 10.2 Multi-Angle Viewing Adjustable Stand Auto Wake/Sleep Vintage Weathered Rustic Wooden Planks",tail,mid,B098XKHBV4,B098XKHBV4,B00JTDIJIY,positive_vs_negative,0.7000000000000001,"The user previously bought a protective laptop sleeve, making a protective iPad case a more aligned purchase.",True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,5,1,0.3157120912833334,1.0,pointwise_calibrated
AGB7JIMO2MPKBTG7OV5PEJV7ZBCQ::1644519356284000000::pair::0,AGB7JIMO2MPKBTG7OV5PEJV7ZBCQ::1644519356284000000,AGB7JIMO2MPKBTG7OV5PEJV7ZBCQ,test,2022-02-10 18:55:56.284,B0B8VCJV17,6,15,B0B8VCJV17,B002FRTLHE,"NUBWO HW02 USB Computer Headset with Clear Chat Microphone, Lightweight On-Ear Wired Headset for MS Teams, Skype, Webinars, Call Center and More (Black)",Boston Acoustics Duo-I Plus iPhone/iPod Dock AM/FM Stereo Radio and Clock Functions (Gloss White) (Discontinued by Manufacturer),head,tail,B0B8VCJV17,B002FRTLHE,B0B8VCJV17,positive_vs_negative,0.6000000000000001,"The user's interest in a TV antenna suggests a focus on home entertainment, making a radio dock more relevant than a computer headset.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,6,0.23812204670046663,0.0,pointwise_calibrated
AGBBUNXODY55QPPSOJJGHVEQGTBQ::1607899571222000000::pair::0,AGBBUNXODY55QPPSOJJGHVEQGTBQ::1607899571222000000,AGBBUNXODY55QPPSOJJGHVEQGTBQ,test,2020-12-13 22:46:11.222,B078XTGJCB,6,15,B01CIEBS74,B078XTGJCB,"SanDisk iXpand Flash Drive 64GB for iPhone and iPad, Black/Silver, (SDIX30N-064G-GN6NN)",Travel Laptop Backpack 35L Flight Approved Carry On Weekender Bag Backpack expandable with USB Charging Port Smart Organized,tail,mid,B078XTGJCB,B078XTGJCB,B01CIEBS74,positive_vs_negative,0.6000000000000001,"The user's previous purchases focus on portable electronics accessories, making a travel backpack more aligned than a flash drive.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,2,0.23812204670046663,0.0,pointwise_calibrated
AGBDJ7UL3SGAN6PGPLKG67KGRWYQ::1563545287804000000::pair::0,AGBDJ7UL3SGAN6PGPLKG67KGRWYQ::1563545287804000000,AGBDJ7UL3SGAN6PGPLKG67KGRWYQ,test,2019-07-19 14:08:07.804,B0791TX5P5,6,15,B0791TX5P5,B0BSRGRWNG,"Fire TV Stick streaming device with Alexa built in, includes Alexa Voice Remote, HD, latest release",Cable Matters Unidirectional DisplayPort to HDMI Adapter Cable (DP to HDMI) 35 Feet,head,head,B0791TX5P5,B0791TX5P5,B0BSRGRWNG,positive_vs_negative,0.7000000000000001,"Both are Amazon electronics, but the Fire TV Stick is more closely related to the user's tablet case.",True,0.35354838710000003,0.1265306122,0.6464516129,0.8734693878,True,True,0.24003949965000002,0.75996050035,2,4,0.20312734708333335,1.0,pointwise_calibrated
AGBLALE7QLBA6AJ4M2SMJLPUFJFQ::1634051890237000000::pair::0,AGBLALE7QLBA6AJ4M2SMJLPUFJFQ::1634051890237000000,AGBLALE7QLBA6AJ4M2SMJLPUFJFQ,test,2021-10-12 15:18:10.237,B07DC7N21Y,6,15,B07DC7N21Y,B09MFMZJFC,"Alapmk Protective Case Cover for 14"" HP Stream 14 14-dsXXXX 14-axXXX 14-cbXXX/Stream 14 Pro & HP Chromebook 14 G5/14-caXXX 14-bdXXXX Laptop(Note:Not fit HP Chromebook 14 G2 G3 G4/14-akXXX),Red","Ztotop Case for Samsung Galaxy Tab S7 FE & Tab S7 Plus 12.4 inch, Full Body Protective Cover for Galaxy Tab S7 FE 5G 2021 with S Pen Holder + Built-in Screen Protector + Dual Layer Shockproof, Green",mid,head,B07DC7N21Y,B09MFMZJFC,B07DC7N21Y,positive_vs_negative,0.6000000000000001,The user has shown interest in protective cases for portable electronics.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,2,0.23812204670046663,0.0,pointwise_calibrated
AGBLZ7D7SEAGWFRLMH3XWQG7FESA::1673629364189000000::pair::0,AGBLZ7D7SEAGWFRLMH3XWQG7FESA::1673629364189000000,AGBLZ7D7SEAGWFRLMH3XWQG7FESA,test,2023-01-13 17:02:44.189,B09PQ95GY4,6,15,B09PQ95GY4,B07CLK2XVV,Motorola MA1 Wireless Android Auto Car Adapter - Instant Connection from Smartphone to Car Screen with Easy Setup - Direct Plug-in USB Adapter - Secure Gel Pad Included,Cable Matters 6 Outlet Wall Mount Surge Protector with USB Charging in Black (Updated Version with Dimmed LED Light),head,mid,B09PQ95GY4,B09PQ95GY4,B07CLK2XVV,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on electronics and connectivity, aligning with the car adapter.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,5,2,0.23812204670046663,0.0,pointwise_calibrated
AGBUEBZA4GNSXSBPD7I2NTQNTEFA::1665168840949000000::pair::0,AGBUEBZA4GNSXSBPD7I2NTQNTEFA::1665168840949000000,AGBUEBZA4GNSXSBPD7I2NTQNTEFA,test,2022-10-07 18:54:00.949,B07YKM21P5,6,15,B0765YZMVY,B07YKM21P5,Acer G226HQL 21.5-Inch Screen LED Monitor,"COO Case Compatible with iPad 9th/8th/7th Generation Case, iPad 10.2 inch Case with Pencil Holder, Protective Case with Soft TPU, Auto Wake/Sleep, Cover for iPad Case 2021/2020/2019",mid,mid,B07YKM21P5,B07YKM21P5,B0765YZMVY,positive_vs_negative,0.8,"The user previously purchased an iPad case, indicating a need for tablet accessories.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,1,0.23812204670046663,0.0,pointwise_calibrated
AGC2V2LFVE77R5DCKYJZ343SGGHQ::1588640405162000000::pair::0,AGC2V2LFVE77R5DCKYJZ343SGGHQ::1588640405162000000,AGC2V2LFVE77R5DCKYJZ343SGGHQ,test,2020-05-05 01:00:05.162,B09JF83P1H,6,15,B00NAJT4C8,B09JF83P1H,"Techno Pole - 16""-40"" All-Aluminum Alloy GoPro Selfie Stick Pole (Monopod) for GoPro Hero 4, 3+, 3, 2, 1, HD, SJ4000, SJ5000 and 1/4"" Standard Cameras (Camcoder)","Samsung Galaxy Buds Plus, True Wireless Earbuds (Wireless Charging Case Included), White – US Version",tail,mid,B09JF83P1H,B09JF83P1H,B00NAJT4C8,positive_vs_negative,0.6000000000000001,"The user's history shows a focus on core electronics, making general-purpose earbuds a more likely complement than a niche camera accessory.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,5,0.23812204670046663,0.0,pointwise_calibrated
AGCJMU2ANX5O75HPP7LYAHA77HEA::1667622778337000000::pair::0,AGCJMU2ANX5O75HPP7LYAHA77HEA::1667622778337000000,AGCJMU2ANX5O75HPP7LYAHA77HEA,test,2022-11-05 04:32:58.337,B072J2SVVJ,6,15,B072J2SVVJ,B0BFM5TJ3N,"UCEC 4k Full HDMI to Full HDMI Coiled Cable for Atomos for Ninja Star Recorder(11.8-17.7"")","Nagoya NMO-200A 38.5"" Antenna NMO Mount Dual Band VHF, UHF (145/440Mhz), Amateur Band Tuned Antenna (Requires NMO Mount)",mid,head,B072J2SVVJ,B0BFM5TJ3N,B072J2SVVJ,positive_vs_negative,0.1,"Both are unrelated to film photography, but the antenna is an electronic accessory like the film is a photographic accessory.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,4,5,0.23812204670046663,0.0,pointwise_calibrated
AGCJT5URR5MCI47VQX5I6KUDOMJQ::1502227253494000000::pair::0,AGCJT5URR5MCI47VQX5I6KUDOMJQ::1502227253494000000,AGCJT5URR5MCI47VQX5I6KUDOMJQ,test,2017-08-08 21:20:53.494,B0719KZW4L,6,15,B0719KZW4L,B07B3NVLS5,"MoKo Case for All-New Amazon Fire HD 8 Tablet (7th/8th Generation, 2017/2018 Release) - Slim Folding Stand Cover for Fire HD 8, Black (with Auto Wake/Sleep)",XHDATA D-328 Shortwave AM FM DSP Portable Small Multi Band Radio Stereo MP3 Player with Rechargeable Battery Earphone Jack Portable Multimedia Speaker with USB Micro SD Card Jack (Black),head,mid,B0719KZW4L,B07B3NVLS5,B0719KZW4L,positive_vs_negative,0.6000000000000001,"Both are electronics accessories, but the radio's MP3 player function aligns more closely with the user's prior interest in portable music.",True,0.1320754717,0.1320754717,0.8679245283,0.8679245283,True,True,0.1320754717,0.8679245283,1,3,0.13555835658333334,1.0,pointwise_calibrated
AGCNHYLW5REDF5EULFLG6D6HDNHQ::1670289734059000000::pair::0,AGCNHYLW5REDF5EULFLG6D6HDNHQ::1670289734059000000,AGCNHYLW5REDF5EULFLG6D6HDNHQ,test,2022-12-06 01:22:14.059,B09FPTXS2S,6,15,B09FPTXS2S,B08RLW7918,"Replacement Audio Cable Cord for Bose QC25, QC35, QuietComfort 25, QuietComfort 35, OE2,OE2i, On-Ear 2 Headphones Inline Mic/Remote Control – Black",WYZE Cam v2 - White,mid,mid,B09FPTXS2S,B09FPTXS2S,B08RLW7918,positive_vs_negative,0.6000000000000001,"Both are electronics accessories, but the cable is a more likely complementary purchase to a tablet stand.",True,0.1265306122,0.35354838710000003,0.8734693878,0.6464516129,True,True,0.24003949965000002,0.75996050035,5,4,0.2787999387166667,1.0,pointwise_calibrated
AGDENO6LDYD7OIN4Q4D4XI3ZWUFA::1581697843815000000::pair::0,AGDENO6LDYD7OIN4Q4D4XI3ZWUFA::1581697843815000000,AGDENO6LDYD7OIN4Q4D4XI3ZWUFA,test,2020-02-14 16:30:43.815,B07H7G9KXX,6,15,B001W26TIW,B07H7G9KXX,"Mediabridge™ Ethernet Cable (50 Feet) - Supports Cat6 / Cat5e / Cat5 Standards, 550MHz, 10Gbps - RJ45 Computer Networking Cord (Part# 31-399-50X)","TECKNET USB Wired Mouse, 6-Button Corded Mouse with 2 Adjustable DPI, Optical Computer Mouse with Ergonomic Design and 5FT Cord for Laptop, Chromebook, PC, Desktop, Mac, Notebook-Purple",tail,mid,B07H7G9KXX,B001W26TIW,B07H7G9KXX,positive_vs_negative,0.8,The user's history shows a strong interest in networking and connectivity accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AGDI7HXOX23X5OU4UGAJAVT7UNSQ::1632522212118000000::pair::0,AGDI7HXOX23X5OU4UGAJAVT7UNSQ::1632522212118000000,AGDI7HXOX23X5OU4UGAJAVT7UNSQ,test,2021-09-24 22:23:32.118,B08LGD1QVR,6,15,B00D5NOCKS,B08LGD1QVR,Hanerdun® Bright LED USB Lamp Light Reading Lamp for Laptop Flexible Neck White,"KIMILAR Woven Band Compatible with Fitbit Versa 3 / Fitbit Sense Bands, Small Large Soft Woven Fabric Breathable Accessories Strap Replacement Wristband Women Men for Versa 3 / Sense Smart Watch",tail,mid,B08LGD1QVR,B00D5NOCKS,B08LGD1QVR,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on tablet and e-reader accessories, making a USB reading lamp more relevant.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,5,0.23812204670046663,0.0,pointwise_calibrated
AGDLMSKDOSZNFSDCTN6SQCI6AZVA::1485749713000000000::pair::0,AGDLMSKDOSZNFSDCTN6SQCI6AZVA::1485749713000000000,AGDLMSKDOSZNFSDCTN6SQCI6AZVA,test,2017-01-30 04:15:13.000,B0177NSA9A,6,15,B01C9U3XI4,B0177NSA9A,3.5mm Stereo Jack to 3.5mm Stereo Jack Female to Female Adapter Connector Gold Plated (3 Pack),Anker Powerline+ Lightning Cable (6ft) Durable and Fast Charging Cable [Double Braided Nylon] for iPhone Xs/XS Max/XR/X / 8/8 Plus / 7/7 Plus / 6/6 Plus / 5s / iPad and More(Red),head,tail,B0177NSA9A,B0177NSA9A,B01C9U3XI4,positive_vs_negative,0.6000000000000001,"The user's previous camera purchase suggests a general interest in modern electronics, making a durable phone accessory more relevant than an audio adapter.",True,0.1265306122,0.1265306122,0.8734693878,0.8734693878,True,True,0.1265306122,0.8734693877999999,5,3,0.12745475545000004,1.0,pointwise_calibrated
AGESRNGC6COG4HOXA44WXZZY2BCA::1327887767000000000::pair::0,AGESRNGC6COG4HOXA44WXZZY2BCA::1327887767000000000,AGESRNGC6COG4HOXA44WXZZY2BCA,test,2012-01-30 01:42:47.000,B08FBL6MFV,6,15,B0BBB6452B,B08FBL6MFV,"USB Type-C Cable 5pack 6ft Fast Charging 3A Quick Charger Cord, Type C to A Cable 6 Foot Compatible Samsung Galaxy S10 S9 S8 Plus, Braided Fast Charging Cable for Note 10 9 8, LG V50 V40 G8 G7(Grey)","BlueRigger 3.5mm Stereo Audio Cable (15FT, 24K Gold Plated Jack, Auxiliary Cable, Male to Male, Hi-Fi Sound) – Aux Cord for Headphones, Home Car Stereo, Speaker, Amplifier, Phones, Tablets, Laptops",head,mid,B08FBL6MFV,B0BBB6452B,B08FBL6MFV,positive_vs_negative,0.6000000000000001,The camera user is more likely to need a USB cable for charging or data transfer.,True,0.1265306122,0.1265306122,0.8734693878,0.8734693878,True,True,0.1265306122,0.8734693877999999,6,2,0.12745475544999998,1.0,pointwise_calibrated
AGEUGW5UGQINGG2JUQU7AUVHOCFA::1630545578881000000::pair::0,AGEUGW5UGQINGG2JUQU7AUVHOCFA::1630545578881000000,AGEUGW5UGQINGG2JUQU7AUVHOCFA,test,2021-09-02 01:19:38.881,B092JR571C,6,15,B092JR571C,B09KT2Q34R,"50Pcs Cable Ties and Cable Clip, Color Reusable Cord Organization Straps,Wire Management for Organizing Home, Office and Data Centers",JBL Tune 230NC TWS True Wireless In-Ear Noise Cancelling Headphones - Black,mid,head,B092JR571C,B092JR571C,B09KT2Q34R,positive_vs_negative,0.7000000000000001,The user's history shows a strong pattern of purchasing photography accessories and organizational gear.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AGFBWZDLOYOCSGHFWNWMX3JAURZQ::1531354332821000000::pair::0,AGFBWZDLOYOCSGHFWNWMX3JAURZQ::1531354332821000000,AGFBWZDLOYOCSGHFWNWMX3JAURZQ,test,2018-07-12 00:12:12.821,B072FMZ11P,6,15,B072FMZ11P,B00SQWNH7C,"Flash Drive 4GB Bulk, AreTop USB2.0 4GB USB Flash Drive Memory Stick Swivel Thumb Drives 4GB USB Stick for Fold Date Storage (Pack 10Pcs-Multicolors)",Mr.Shield Designed For Samsung Galaxy Tab A 8.0 Inch (2017) / (SM-T380) Premium Clear [PET] Screen Protector [3 PACK] with Lifetime Replacement,mid,tail,B072FMZ11P,B072FMZ11P,B00SQWNH7C,positive_vs_negative,0.7000000000000001,The user has shown a clear interest in data storage devices.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,1,4,0.3157120912833334,1.0,pointwise_calibrated
